"CO","tin_oxide","Benzene","Titan","NOx","Tungsten.oxide","NO2","Tungsten","Indium.oxide","Temperature","Relative.Humidity","Absolute.Humidity"
8.9,1440.8,51.5,1382.4,427.9,792.8,229,2087.9,2086.2,11.6,80.8,3.5
5.9,945.7,38.6,854.6,294.9,1080.2,227.8,1115.2,1302.8,6,51.9,2.4
4.6,660.2,28.3,520.4,117.3,1565.8,138.6,1210.8,790.6,12.5,48.1,3
5.7,1020,36.7,869.3,297.8,1265.1,196.2,1146.1,1696.9,4,68.5,2.6
3.6,605.2,21.1,319.6,201.9,1355.7,121.6,743.5,716.1,8,73.6,3
8.2,1263.3,47,1196.3,410.1,732.6,255.2,1512,1974.3,12.7,40,2.9
9.4,1605.6,50.2,1346.2,595.6,490,271.4,1441.4,2320.1,0.9,92.1,2.8
6.8,1087.9,45.6,1135.9,410.9,957.5,183.3,1514.9,1579.6,9.9,70.8,2.8
4.5,790.9,28.2,559.1,213.6,1157.8,122.6,1062.6,828.8,11,77.9,3.2
4.5,877.9,30.1,615.4,285.1,1255.1,223.3,1043.6,1107.5,8.3,61.7,2.8
6.3,1200.4,44.3,1028.5,305.9,1056.4,178.6,1534.9,1543.9,10.4,56.6,3
9,1365.8,53.3,1382.2,519.5,725.7,184.1,2086,1968,7.6,97.7,3.4
5.4,1189.3,44.3,1085.1,328.9,1046.8,149.3,1955.5,1597.8,11.1,73.2,3.3
8.7,1441.1,54.9,1422.1,422.3,745.9,229.5,1967.8,1800.6,9.5,78.3,3
6.2,1010.7,33.5,642.1,439,986.7,146.7,1215.4,1403.3,0.6,134.9,3.3
6.5,1056.4,39.9,893.1,350.6,1294.1,190.6,1285.1,1415.6,7.3,58.9,2.6
5.3,1086.7,34.7,780.7,228.4,724.8,171.3,1414.4,1474,11.4,58.7,3.3
9.2,1529.6,49.6,1252.2,538.6,664.2,261,1439.7,2469.5,2.6,76.1,2.6
7.1,1251.1,42.2,1015.5,513.6,1090.5,279.9,1184.7,1616.2,4.5,80.8,2.5
2.8,661.4,26,483.5,145.9,1456.2,112.4,1089.1,642.2,7.9,62.7,2.6
6.7,1086,40.9,940.4,351.7,1108,230.2,1285.2,1503.2,6.7,54.2,2.6
9.5,1564.7,54.1,1423.1,526.7,742.8,283.2,1640,2376.2,4.8,59.1,2.3
6.4,1165.9,38.5,951.3,291.2,794.5,219.3,1650.3,1905.5,7.9,88,3.5
6.1,1167.2,39.6,940.5,316.2,981.3,119.2,1758.3,1531.9,6.9,96.8,3.3
8.2,1328.7,43.2,1060.2,488.6,869.3,275.8,1430.8,2201.4,5.9,68.7,2.7
9.2,1378.2,55.2,1481.2,496.8,457.7,237.3,1995.1,1958.3,15.3,63.5,3.6
6.2,1295.4,39.1,968.7,235.2,896,207.1,1491.1,1685.7,10.8,40.7,2.9
4.2,692.6,31.4,649.1,102.7,1350.4,95.4,1569.5,817.7,16.7,39.2,3.3
5.7,1086.7,36,833.3,327,886.4,202.3,1207.9,1715.3,9.6,65.6,3.1
7.4,1291.5,44,1069.5,424,1026.3,209,1482.1,1858.3,7.1,68,2.9
5.6,1028.4,36.2,773.4,351,1276.1,144.5,1127,1356.2,7.2,62.2,2.8
6.1,1005.8,37.5,911.1,255.1,1098.1,200.5,1231.3,1117.7,9.3,47.1,2.6
6.7,1120.2,38.8,968.4,280.4,957.9,181.6,1775.6,1291.8,14.9,63.3,3.6
7.9,1358.6,46.6,1161,409,935.2,220.7,1457.9,1958.6,3.7,84.8,2.6
5.7,1046.7,36.9,839.5,362.4,1008.7,185.5,977.4,1334.1,1.5,77.4,2.3
6.7,1237.9,41.3,996,463,964.6,210,1367.2,1820.7,0,95.9,2.6
5.5,956.4,35.7,758,228.8,1543.9,185.7,1224.7,1304.3,6.2,44.3,2.1
6.3,993,35.6,817,254,1060.9,164.8,1374.5,1187.4,5.8,68.8,2.9
9.9,1624.2,55.1,1444,449,488.5,259.8,2313.6,2324.5,6.8,106.1,3.5
5.7,810.7,32.5,653.2,151.9,1358.7,182.7,1172.7,879.1,15.6,17.4,2.4
6.7,1171.1,44.7,1099,451.7,985.6,232,1281.8,1827.4,7.6,51.1,2.4
6.3,1094.6,44.4,1074.7,373.2,812.8,262.1,1037.4,1715.5,2.6,61.8,2.2
5.2,928.3,37.9,905.1,309.1,928,153.9,1602.9,1400.4,9.5,93.7,3.5
6.8,1319.3,44.5,1159.5,404.4,746.4,208.5,1717,1757.3,14.5,63,3.5
9.7,1536.3,57.8,1567,602,449.1,293.6,2078.2,2100.5,11.5,78.9,3.4
3,495.3,20.1,227.2,93.8,1385.1,138.7,445.4,279.7,5.6,67.6,2.3
8.9,1545.5,53.4,1401.1,550.9,624.8,285.9,1774.8,2310.5,8.3,74.9,3
8.1,1455,50.1,1210,511.1,895.5,317.1,1387.9,2067.1,-0.2,77.1,2.1
5.8,978.9,37.5,835.6,216.8,1005.3,182,1489.9,1049.6,13.4,51.2,3.2
7.6,1185,47.6,1112.9,371.5,1053.3,158.5,1764.5,1444.5,14,55.7,3.5
7.5,1364.8,46.2,1232.2,369.3,780.8,235.3,1550.3,1597.9,3.2,63.3,2.4
7.5,1222.9,46.2,1180.6,318.2,906.3,279.9,1562.5,1737.7,13.3,38.4,2.9
6.8,1165.9,44,1095.7,264.3,1024.8,192.4,1749.8,1455.3,16.7,36.6,3.2
8.1,1377.3,50.7,1424.1,364.5,678.7,241.9,2012.3,1900.7,13.2,54,3
7.8,1468.3,51.5,1374.5,448.2,553.8,203.7,2100.8,2157,13.4,94.3,3.7
5.8,1054.3,32.8,746.2,301.3,1139.6,196.7,1095.8,1313.9,4.8,76.6,2.7
4.5,775.7,29.7,640.9,276.1,1269,142.5,1153.4,986.1,9.6,68.3,2.9
6.2,908.3,37.3,879.7,176.4,1099.1,140.5,1657.8,1163.5,13,62.9,3.4
6.7,1135.5,45,1170.8,376.2,869.5,231.8,1512.9,1662.2,6.7,77.7,2.8
4,742.2,26.9,506.5,234.9,1194.4,169.1,916.3,910.7,4.8,83.8,2.8
8.2,1530.1,52.4,1356.8,342.7,576.1,216.4,2151.8,2007.9,13.2,64.1,3.5
3.9,717.7,29.8,596.4,197.5,1331.9,114.4,1346.5,948.2,13.9,53.1,3.2
8.8,1408.3,51,1358.1,415.3,738.1,223.7,2073.9,2283.3,10.8,64.9,3.2
5.1,1002.2,33.2,643,299.2,1287.4,165,1102.3,1136.2,3.5,85.8,2.6
8,1364.7,45.9,1162,452.3,796.4,210.2,1588,2014.3,8.9,74,2.9
6.3,1085.4,40.5,940.6,371.3,1037.4,236,1235.1,1618,1.4,88.9,2.6
6.1,1095.5,35.6,756.3,298.3,1213,189.7,1240.4,1398,5.6,62,2.8
6.6,942.8,37.8,873,404.3,865.8,266.5,904.9,1476.9,3.8,61.8,2.1
7.9,1312.3,45.5,1068.9,381,951.4,211.9,1690.4,1798.1,10.8,80.2,3.3
8.8,1402.9,48.5,1226.7,490.2,683.9,268.9,1722.3,1975.5,4.2,83,2.8
3.6,716.6,28.1,605.2,27.4,1419,122.5,1620,725.8,15.7,48.9,3.3
4.4,803.5,33.7,779.8,42.1,1183.2,113.9,2039.1,1274.4,16.8,72.6,4.1
5.5,922.5,34.3,751.3,272.5,1284.7,202.9,1016.6,1302.7,5.6,44.5,2.3
7.8,1447.7,50.6,1351.7,435.7,780.8,218.1,1991.7,2165.5,14.6,64,3.4
6.9,1133.9,39.6,872.4,386.7,1025.2,267.4,1061.8,1675.2,1.6,71.7,2.4
5.6,986.1,38.7,899.2,248.7,1190.5,232.9,1149.8,1055.4,13.2,38.3,2.6
6.4,1179,35.9,870,362.4,766.7,198.4,1468.2,1684.5,6.3,86.9,3.4
6.3,1025.3,41.9,1042.6,354,876.8,143.6,1345.9,1613.7,6.2,70.3,2.9
7.3,1233.3,46.7,1193.2,527.1,692.5,323.9,1198.6,1988.4,4.5,66,2.6
8.3,1485.7,49.9,1358.2,481.4,758.1,267.4,1653.4,2150,5.7,71.7,2.4
4.8,937.8,34.8,827.5,218,1183.7,171.3,1174,1473.5,12.3,52.8,3.3
5,969.4,33.4,744.2,173.7,992,116.2,1390.8,1173.9,12.4,58.8,3.2
7,1147.4,41.2,932.6,401.8,1111.4,235.1,1005.2,1699.9,2.4,62.3,2.2
6.4,1170.9,43.3,1060.2,150.6,1208.4,133.4,2170.3,1365.3,16.7,49.5,3.3
7.8,1430,47.8,1203.6,490.2,627.4,229,1552.7,1894.6,7.5,79.5,3
7,1174.3,42.5,980,416,976.2,196.2,1296.2,1762,5,64.5,2.6
8,1315.8,46.5,1150.3,448.8,995.1,234.4,1144.2,2065,-2,73.8,1.9
8.3,1266.2,47.4,1211.2,491.2,597.2,232.4,1536.4,1885.7,6.7,73.8,3
5.4,990,38.6,934.2,310,893.4,197.7,1086.8,1475.5,6.2,71.2,2.7
5.9,1015.1,36.3,821.9,379.1,918.5,200.4,1089.8,1448.2,7.6,69.7,3.1
8.5,1520.1,50.7,1249.6,393.5,784.7,176.5,2107.8,1794.8,14.6,81,3.5
5.8,1143.3,36.2,879,256.8,856.7,160,1546.3,1316.8,12,74.8,3.6
6.4,1023.7,37.1,798.3,421.4,1302.8,200.3,738,1241.4,4.6,57.1,2.2
7.5,1429,46.9,1285.1,374.3,710.5,218.7,2068,1547.9,15.7,60.4,3.4
3.9,733.5,29.2,515.4,185.3,1406.5,90.8,1209.7,954,10.5,74.3,3.4
5.1,1118.7,36.9,858.6,226.9,1084.8,147.6,1470.7,1431,10.8,64.6,3
8.1,1355.2,47.8,1264.1,379.5,586.3,261.3,1882.9,1724.6,13.7,66.6,3.6
7.2,1136.4,43.3,965.8,383.7,887.9,161.2,1667.9,1459.3,11.6,99.6,3.8
7.1,1104.8,43.7,1047.9,348.9,818.8,141,1737.3,1674.5,10.8,92.4,3.7
3.1,562.4,20.8,198.9,261.8,1589.5,161.1,216.7,882.9,-3.9,73.4,1.8
6.7,926.3,36.4,775.2,383,1097.4,246.6,891.9,1470.2,2.9,65.2,2.2
2.6,597,18.4,187.9,149.3,1465.6,126.6,679.2,531,2.5,99.8,2.8
7.7,1354.6,45,1128.8,484.3,918.4,224.8,1278.4,1952.3,3.1,68,2.3
3.6,861.5,28.6,555.2,216.5,1286.9,185.8,1002.2,1092.2,5.1,80.1,2.9
4.4,824.1,31.3,585.8,262.9,1344.9,146.4,963.8,746.6,13.7,46.5,2.9
6.3,1136.7,39.6,935.3,287.9,1220.6,179.5,1443.9,1495.3,7,64.4,2.8
3.6,729.2,25.8,357.9,265.3,1802.9,112.2,781.1,824.9,0.4,88.7,2.6
6.7,862.4,38.2,887.3,252.4,1156.5,180.4,1550.5,1064,11.2,65.8,3.3
5.8,1191.8,31.4,652.4,316.7,1208.7,114.8,1317.8,1298.4,5.7,94.8,3.2
7,1058.6,45.8,1073.9,463.5,1206.1,236.6,1388.2,1649.9,8.9,61.6,3
6.6,996.9,37.7,903.1,314.9,1075.8,209.9,1299.7,1516.9,9.3,45.8,2.7
6.2,1093.9,41.5,994.9,219.9,1233.8,104.6,2096.7,1477.4,15.6,76.2,3.9
6.2,1208.4,47.3,1161.3,354.9,771.2,238.9,1528.8,1548.7,11.8,60.2,3.1
5.8,933.3,38.2,890.5,502.3,1219.6,244.7,858.5,1369.2,1.5,79.3,2.3
6,1091.9,38.3,913.7,247.3,979.4,176.5,1537.9,1366.8,12.8,77.8,3.6
8,1352.3,48.9,1216,455.6,547.8,200.2,1681.5,1856.6,9.9,84.7,3.4
6,982.5,37.8,829.1,323.1,948.1,191.4,971.6,1414.9,7.1,57.8,2.8
8.4,1352.7,52.2,1382.6,329.9,810.5,187.1,1980.6,2096,13.7,34.3,2.9
4.1,622.8,27.5,422.5,144.4,1694,159.9,953.8,665.5,6.2,55.5,2.4
6.9,1308.4,48,1196.5,350.6,698.2,189.2,2004.4,1884.1,11.7,75.3,3.7
9.2,1643.4,56.4,1500.3,476.6,499.2,260.5,2083.7,2260.8,9.7,71.6,3.1
3.4,616.3,23.5,325.2,157.5,1423.9,117.6,749.8,556.7,7.7,65,2.9
6,1028.2,37.8,888.4,319.2,901.7,187.6,1259.9,1411.8,11.2,50.4,2.9
5.5,1018.6,31.2,668.3,264.1,931,175.8,1235.1,1387.5,8.1,89.1,3.2
5.3,925.6,31.8,594.5,301.1,1267.2,129.1,1065.5,1152.6,7.4,91,3.1
4.8,813.1,32.6,719.9,311.3,1357.1,141.2,1204.9,1076.6,14.9,48.8,3.1
7,1093.4,42.5,963.4,389.5,1069.1,159.5,1414.1,1449.3,6.3,72.2,2.7
6.1,984.4,35.5,759.4,345.9,1050.2,198.6,1115.1,1250.3,9.2,58,3
5.7,1254.5,36.7,907.5,248.4,853.8,216.4,1615.6,1706.1,7.1,98.6,3.3
5,1025.2,37.4,959.5,273.2,950.1,179.2,1392.5,1625.9,12.6,82.3,3.5
7.6,1363.3,44.1,1060.1,388.8,981.9,225.2,1528.7,2042.7,4.8,88.6,3
7.8,1177.6,45.6,1083.8,392.9,1166.3,230.4,1411.6,1568,8.8,54.5,2.8
6.2,976.8,40.5,895.5,218.5,1069.8,115.9,1683.4,1262.9,16.6,52.1,3.4
6.2,1097.3,38.7,944.3,311.4,1017.6,95.2,1609.3,1534.7,9.2,87.4,3.7
6.9,1202.9,39.8,887.1,448.1,1045.6,223,1105.8,1496.4,5.9,77,2.7
8.5,1458.6,50.2,1280.9,410.9,784.4,217,1795.2,1993.5,7.9,67,2.9
3.3,533.3,24.4,421.6,152.7,1506.3,140,737.3,327.2,6.2,57,2.5
5.2,852.6,38.2,882.7,292.2,1185.1,170.7,1496,1410.7,7.5,79.6,2.9
7.1,1257.6,41.9,1047.8,413.6,850.3,255.3,1317.9,1757.3,5,61.7,2.4
6,1097.3,40.5,899.9,352.3,1085.9,143.5,1501.7,1436.8,7,72.7,3
7.8,1160.3,44.2,1051.5,516.8,878.5,252.4,1308.5,1702.4,6.4,78,3
7.8,1255.4,45.3,1117.4,463.8,858.2,269.6,1427.7,2064.1,3.9,73.5,2.5
10.1,1633.3,57.1,1580.2,552.9,554.8,336.8,1597.5,2743,5.5,59.4,2.7
6,1116.6,34.5,775,323.6,1097.2,205.3,1032.7,1447.8,1.5,60.4,2.2
6.7,1130.1,36.7,794,396.7,1194.1,207.1,1125.6,1587.7,0.3,87.1,2.5
8.3,1445.8,48,1265.9,406.1,798.3,208.3,1996.2,1931.7,14.9,67.4,3.4
5.8,1188.6,36.7,835.3,177.1,1122.1,116.4,1764.4,1547.6,7.3,96.9,3.4
7.2,1211.4,40.4,999.8,317.8,939.6,247.7,1463.9,1701.8,10.9,45.1,2.9
7.1,1194.2,47,1138.7,369.5,915,229.1,1517.6,1595.9,7.7,55.9,2.7
8.5,1364,40.9,942.2,475.5,922.8,268,1178.5,2145.7,2.1,88.8,2.6
3.3,477.3,22.7,391.3,125.8,1542.9,116,989.9,567.4,12.2,52.3,3
6.8,1204.9,46.7,1187.6,444,768.1,209.7,1999.5,1856.3,14.3,70.9,3.6
7.2,1188.6,41,1030.4,398.3,812,250.5,1208,2021.3,9.7,59.3,2.6
6.4,1076.8,42.4,1026.7,221.3,922.5,135.2,1857.7,1526.4,15.7,54.7,3.5
5.3,974.9,37.1,748.9,244.7,1274.1,169.7,1281.9,1198.9,9.7,63.7,3
5,905.2,34.5,729.6,327.6,1248.5,159,1189.9,1339.6,5.9,56.4,2.5
7.3,1203.5,41.4,980.6,323.1,1014.4,260.8,1381.8,1657,11,41.6,2.7
5.8,907.9,33,730.5,347,976.7,206.2,859.9,1266.2,8.5,60.9,2.9
7.9,1417.7,47.8,1210.4,539.4,529.2,251.9,1184,2093,2.8,79.9,2.8
5.6,950.6,41.7,972.9,365.8,1022.6,204.6,1372.2,1357.4,16.7,25.3,3
3.4,644.9,22.2,309.1,227.7,1408.9,160.9,545.9,734,3.2,78.7,2.4
7.6,1168.2,47.8,1099.8,395,1091.4,141.3,1840,1483.4,11.6,77.8,3.4
6.6,1055.4,44,1084.9,270.2,823.3,196.5,1764.5,1246.6,16.7,53,3.3
6.3,1035.8,36.3,910.9,308.2,1010.9,210.5,1395.4,1279.7,10.5,41.2,2.7
6.9,1314.1,43,1057.5,353,947.4,214.8,1489.5,1639.9,6.5,61.6,2.7
7.6,1457.8,42.5,1029.9,359,994.2,214.1,1572.9,1963.7,0,105.4,2.7
6.3,986.5,38.6,861.8,292.9,1113.1,207.1,1394.8,1330.5,10.9,54.8,3
7,1234,43.2,1029.7,462.7,825.1,258,1409,1897.1,10.7,74.2,3.2
5.2,793.3,31.1,667.4,263.3,1140.1,206.2,1003.1,1136.3,4.3,70.4,2.7
7,1127.6,38.9,933.3,363.6,957.5,220.1,1434.1,1633,10.9,70.1,3.2
4.5,828.3,33.5,661.9,265.8,1218.4,125.6,1002.4,1182.4,6.8,74,2.7
8.5,1270.5,51.5,1292.4,459,650.5,262.8,1544.9,1850.7,12.8,34.3,2.7
7.2,1206.6,45.9,1189.1,476.2,791,208.6,1361.5,1829.1,10.1,40.1,2.6
4.6,814.2,25.8,434.2,232.4,1389.8,154.1,934.2,754.5,6.4,77.8,2.8
7.6,1066.4,42.7,988.3,522.7,1183.4,254.2,1051.6,1744.8,4.3,60.2,2.3
7.4,1283.3,44.2,1117.5,282.1,1026.8,238.9,1797.8,1737.1,12.8,48.1,2.8
5.9,1035.3,37.2,818.8,276.9,1240.2,203.4,1268.8,1095.7,8.8,61.8,2.8
4.5,730.7,31.5,669.9,244,1388.3,126.5,1290.8,886.8,13.1,57.6,3.3
8.5,1438.9,46.8,1179.1,422.4,778.1,284.2,1471.5,2040.9,8.1,68,2.7
7.1,1136.5,39.3,849.3,304.3,1177.1,223,1244.2,1065.1,8.2,58.9,2.6
7,1194.3,44.8,1052.7,419,950.2,175.7,1560.4,1702,2.4,96.1,3
3.6,626.9,20.4,297.1,168.2,1480.8,126.6,918.2,536.2,7.6,77.4,3.2
8.3,1144,49.1,1293.5,464.8,811.3,232.3,1828,1926.6,13.7,44.6,3
6,1061.2,38.7,921.3,229,1035.9,202.8,1479.3,1342.3,13.3,41,3
7.7,1221,49.5,1251.6,342,840.8,107,2271,1738.4,17.2,77.6,4.2
4.7,809.4,31,651.4,164.4,1586.8,182.9,1453.5,995,13.4,40.5,2.9
8.5,1352.2,51.8,1366.5,400.8,807.6,267.4,1601,2093.8,6.4,43.1,2.2
5.9,955.6,37.4,832.3,301.6,1146.2,182.7,1442.8,1272.4,8.1,72.1,2.8
4.8,948.2,32.4,715.3,261.1,1228.7,146.4,1268,1180.3,6.3,82.4,2.7
7.3,1128.3,44.6,1097.9,393.2,1060.6,196.8,1524.8,1637.4,11.4,48.8,3.2
5.8,1149.2,36.6,862,299.7,1003.2,143.2,1595,1316.7,10.5,85.1,3.4
7,1003.7,38.2,890.5,402.6,887.3,263.5,855.7,1657.7,1.2,71.9,2.4
7.5,1152.5,50.4,1299.3,331.7,937.9,212.3,1682.2,1403.9,16.8,27.4,2.9
6.3,1032.9,41.3,943.3,278.6,1075.2,196.3,1478.3,1172.1,13.1,41.8,2.7
6.9,1210.5,39.7,917.3,452.9,939.5,201.9,1410.9,1468.2,13.2,63.5,3.2
5.6,931.4,35.8,797.2,314.3,962.3,212.1,915.7,1655,-0.1,93.9,2.3
8.9,1379.6,54,1456.1,396.5,708.8,243.3,1864.4,2263.5,9.5,51.3,2.8
5.6,1119.4,40.5,947.6,183.8,1122.3,99.3,1963,1178,15,58.2,3.6
4.7,827.5,33.3,725.5,194.5,1050.4,188.6,1142.8,1370.9,5.3,65.7,2.7
5.2,1158.3,31.3,724.2,214.5,977.5,132.9,1698.4,1525.1,10.1,102.7,3.5
8.3,1376.2,52.3,1405.8,391.9,680.3,178,2200.5,2068.9,11.4,82.6,3.8
5.5,846.1,32.6,675.6,279.1,1228.3,179.6,1202.8,1100.5,9.5,77.1,3.2
7.1,1325.6,44.6,1107.3,380.4,613.1,191,1636.2,1879.2,14.5,44.7,3.2
9.4,1431.3,50.8,1273.1,494.5,787.5,274.8,1597.2,1975.4,6.7,80.2,3
2.8,563.3,21.7,306.9,175.9,1502.6,129.7,862.2,345,8.9,69.9,3
6.2,1042.9,40.6,941.1,369.1,1033.5,192.9,1469.9,1463.3,7.7,74.1,2.9
6.8,1214.1,41.2,967,378.8,924.1,218.6,1234.8,1658.9,-1.9,89.4,2.4
8.5,1352.1,52,1311.2,491.9,782.3,197,1978.7,1993.3,9.8,93.4,3.5
5.5,1229.8,35.7,841,280.6,1005.3,178.8,1474.3,1380.3,11.5,71.2,3
7.1,1115.4,37.1,856.6,425,1039.8,259,1135.5,1689.3,0.5,80.4,2.5
7.6,983.4,41.3,956.1,472.5,897.9,268.2,939.4,1552.8,-3.8,87.7,2.3
6.5,964.1,37,773.2,324.7,1283.4,251.1,989.7,1150,4.5,54.3,2.3
4.7,922,31.2,669.5,348.8,1016.5,201.9,871.1,1402.2,7.1,75.7,2.8
6,1102.4,33.1,675.9,304.8,1259.4,177,1303.1,1236.5,6.3,92.5,3.1
4.8,703,31.4,592,218.2,1479.7,152.7,1305,939.6,13.5,50.4,3.1
5.3,1144.2,35,745.7,260.7,1101.4,126.3,1411.2,1382.7,3.2,101.7,3.4
7.4,1327.5,42.2,1119.7,313.5,741.7,217.4,1705.9,1845.8,10.8,75.7,3.2
6.6,1116.3,42.7,1063.1,210.6,965.2,149.3,1907.4,1396.7,15.7,51.7,3.6
9.8,1462.9,55.7,1533.5,517.6,351.9,319.3,1797.9,2347.5,11.6,50,3
6.5,1243.8,38.2,952.7,382.9,1046.4,184.4,1528.2,1503.7,10.2,67.9,2.9
7.7,1072.9,41.6,947.5,512.8,1205.7,281.5,784.2,1861.2,3.6,41.4,1.7
5.3,663.4,28,506,254.5,1368.5,199.6,833.8,899.2,12.5,45.4,2.6
4.8,1058.2,37.9,901.4,379,1245.6,187.9,1382.3,1537.9,6.9,81.9,3.1
6.2,1217.2,37,736.3,454.9,1350.2,211.1,806.4,1687.1,0.9,80.3,2.1
7,1216.3,46.1,1169.8,308,903.2,214.9,1524.8,1842.8,14.8,21.4,2.7
8.3,1210.2,49.4,1180.6,540.8,1024.5,238.2,1548.9,2034.4,2.9,102.2,3.1
8,1428.6,54.5,1442.8,427.6,679.8,215.2,2121,2048.9,14.2,65.6,3.6
5.7,1012.2,36.4,921.6,292.5,1072.1,199,1232.6,1421.9,8.7,44.9,2.4
7.8,1450.3,47,1290.1,275.7,728.2,227.3,1919.5,1850.1,11.6,69.2,3.3
8.4,1326.7,48.5,1182.7,476.4,991.9,218.7,1346.9,2072.6,4.7,61.8,2.2
6.6,1246.9,41,961.9,302.7,879.2,130.9,1836.5,1595.9,13.3,93.4,3.9
6.3,1190.9,39.4,882.5,323.5,837,139.5,1642.8,1508.7,12.4,84.5,3.7
7.4,1475.7,44.1,1107.7,439.4,778.8,230,1337.8,1728.6,6.4,78.3,2.8
7.3,1252.4,40.7,979.4,496.7,889.1,256.3,1180.5,1797.6,7.2,67.5,2.8
5.7,1077.3,35.6,786.6,403.8,1207.1,187.2,1311.4,1193.9,7.4,88.7,3.1
7.5,1146.7,45.3,1145.8,418.5,899,235.9,1442.1,1346.2,9.7,50.7,2.6
8.6,1364.6,50.7,1373.2,397.7,556.1,196.1,1970.1,1888.9,13.1,73.9,3.3
6,1093.8,38.2,924,292.6,1071.5,200.8,1422.4,1238.1,8.2,75.6,2.8
6.5,1124.2,39.1,852.3,234.7,921.4,109.7,1918.5,1077.8,14.9,87.2,4
8.7,1465.4,50.3,1324.3,448.6,876.9,255.9,1607.5,2025.4,8.6,61.4,2.8
6.4,1055.6,39.3,923.6,381.3,1045,208.9,1319.3,1551.1,5.5,87,2.9
6.3,1035.8,35.3,739.7,400.5,1136,233.2,1130.2,1657,4.8,73.8,2.6
4.4,727.4,31.1,588,206.5,1191.7,132.7,1099.4,785.1,10.3,57.4,3
9.5,1316.4,51.5,1324,533.2,967.7,309.1,1369.6,1984.8,3,51.4,1.9
8.8,1458.9,50.9,1290.4,591.2,724.4,313.5,1315,2378.4,-1.7,84.6,2
8.2,1289.2,52.5,1324.5,375.8,854.5,202.9,2001.9,1755.4,14.9,57,3.4
7.1,1249,43.8,1133.3,417.2,906.2,226.6,1709.2,1915.7,8.1,79.7,3.2
7.1,1170.9,42.5,1052.3,419.7,891,261.5,1525.7,1470.5,10.8,55,2.8
8,1214.3,43.7,1078.7,399.1,897.2,207.7,1602.1,1090,9.3,69.6,3
7.9,1368.5,47.6,1137.1,457.5,902.4,225.4,1596.6,2127.2,3.6,87.2,2.9
7.5,1361.2,49.5,1303.9,421.9,829.5,256.1,1900.3,2154.4,10.4,67,3.1
5.6,958.9,39.2,845.2,257.9,1146.5,187.1,1242.7,1187.2,6.9,58.8,2.6
6.8,1155.5,36.9,825.7,394.4,1213.3,149.7,1446.1,1252.7,3.3,104.2,3.3
6.3,1202.4,39.1,882.8,334.3,1013.7,214.6,1199.2,1463.8,5.7,71.7,2.6
7.2,1218.6,45.7,1142.3,411,919.1,200.5,1801.2,1721.1,15.4,55.5,3.4
5.9,1088.1,42.7,1015.5,287.5,958,201.8,1508.7,1589.2,8,62.8,2.8
6.7,1200.8,34.7,787.8,397.6,795,259.9,1016.5,1706,2.9,84.8,2.7
7.3,1352.6,46.8,1148.3,334.8,1083.7,218.4,1721.5,1779.6,8.2,68.3,2.8
9.5,1447.8,53.8,1287.1,424.9,1155.7,164.7,1992.1,1859,5,82.1,3
6.4,1268.9,39.4,1005.6,237.8,1116.2,157.2,1765,1740.2,11.5,70.9,3.2
6.7,1246.4,42.5,1039,400,816.6,241.5,1476.6,1724.6,8.3,78.4,3
6,975.2,37.5,798.1,329.2,1345.5,187.1,1255.2,1304.3,5.6,65.5,2.7
4.8,986.6,34.1,704.6,305.8,1254.2,119.8,1275.6,1319.3,9.2,70.8,3.1
7.7,1343.1,44,1193,431.2,230.1,262.5,1767.9,2017.1,9.4,98.6,3.8
7.1,1209.9,46,1137.9,556.7,753.2,243.3,1005.2,1849.1,4.7,54.1,2.4
6.4,1041.6,44.1,995.2,349.1,987.4,191,1356.2,1475.9,10.9,49,3
6,843.6,40.2,905.2,196.2,1284,134.5,1729.5,1133.9,14.5,52.2,3.2
8.3,1397.2,48.5,1216.7,490.8,1083.5,212.3,1532.6,1957.5,4.3,85.5,2.8
6.5,1099.5,38.4,931.3,384.4,1124.2,205.9,1321.9,1494.7,6.5,55.1,2.5
4.2,894.6,30.3,541.6,290,1329.5,149,625.6,1218.5,-3.7,79.9,2
6.3,1331.6,38.7,941.5,296.6,897.9,214.3,1539.2,1455.5,8.8,70.2,3.1
3.5,718.5,27.6,509.6,174.5,1483.7,112.8,1024.6,943.7,11.6,63.6,3.1
5.7,1039,38.2,828.3,205.2,1223.5,171.5,1486.1,1263.1,7.1,72,2.9
6.7,1201.9,43.1,976.3,355.7,1123.5,190.2,1408.3,1832.6,5.5,71.2,2.8
4.5,977.2,31.8,575.8,156.4,1506.1,93.5,1406.9,877.4,10.5,81.6,3.4
7.6,1213.7,48.8,1256.9,266.5,865.6,158.5,2178.5,1577.1,13,63.4,3.5
4.2,752.2,31.6,618.5,206.7,1246.3,131.5,1204.4,974.9,8.8,70.2,3
7.1,1057.8,36.2,788.5,342.4,1148.4,240.6,1040.8,1337.6,7.7,56,2.7
6.5,870.3,36.4,812,282,1073,169.8,1474.1,1290.1,15.4,57.2,3.5
5.5,1060.3,39.1,894.3,283.2,1136,188.2,1418.8,1552.3,12.3,44.4,2.9
4.5,885.4,34.9,769.4,239.4,1108.2,192,1285.6,1081.3,18.7,22.4,2.9
9,1385.7,52.2,1398.5,542.5,604.6,281.9,1544.5,2468.4,3.7,88.5,2.8
6.6,1119.1,40.5,923.8,318.8,1244.4,206.8,1437.1,1191.7,13.2,41.9,2.9
