"acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
0.78,1.59,146.11,0.27,0.1,-0.13,-7.57,0.23,133.05,0.65
0.15,1.47,136.31,0.84,0.05,0.13,-11.55,0.11,159.23,0.89
0.23,1.31,197.67,0.26,0.04,0.13,-11.59,0,108.71,0.01
0.15,1.47,317.57,0.59,0.32,0.07,-1.55,0.01,111.13,0.91
0.09,1.73,335.52,0.48,0.08,0.21,-10.33,0.38,139.14,0.93
0.22,1.84,447.56,0.67,0.59,0.28,-3.51,0.23,119.9,0.64
0.39,1.55,97.46,0.77,0,0.11,-11.83,0.03,107.84,0.15
0.28,1.67,332.38,0.26,0.82,0.15,-4.45,0.13,143.8,0.94
0.5,1.65,228.6,0.83,0.06,0.29,-3.71,0.1,133.77,0.67
0.01,1.78,279.83,0.82,0.05,0.2,-7.49,0.05,142.55,0.76
0.76,1.21,320.57,0.52,0.29,0.29,-3.84,0.05,153.55,0.8
0.16,1.55,275.53,0.55,0.04,0.25,-5.74,0.15,122.69,0.85
0.16,1.53,221.03,0.68,0.13,0.48,-6.71,0.09,150.41,0.33
0.19,1.65,207.62,0.82,0.05,0.19,-6.2,0.05,120.17,0.19
0.2,1.9,219.2,0.41,0.06,0.27,-4.46,0.08,146.71,0.36
0.26,1.52,269.95,0.33,0.21,0.37,-12.49,0.05,95.74,0.44
0.23,1.5,277.77,0.99,0.23,-0.01,-7.83,0.13,88.59,0.77
0.06,1.39,58.05,0.84,0.21,0.19,-7.08,0.1,120.6,0.95
0.07,1.56,188.9,0.93,0.66,-0.06,-9.81,0.02,132.07,0.67
0.14,1.47,288.36,0.46,0.17,0.39,-10.36,0.13,102.81,0.57
0.01,1.5,302.99,0.76,0.4,0.35,-4.23,0.1,144.73,0.78
0.01,1.54,155.79,0.39,0.1,0.25,-2.24,0,168.43,0.55
0.12,1.76,167.5,0.67,0.06,0.23,-8.79,0,120.4,0.64
0.52,1.76,246.52,0.68,0.01,0.36,-7.33,0.13,79.45,0.63
0.76,1.45,433,0.22,0.04,0.24,-11.72,0.02,129.69,0.13
0.19,1.48,306.2,0.24,0.08,0.41,-7.89,0.02,122.06,0.76
0.16,1.51,327.41,0.38,0.16,0,-3.08,0.04,134.5,0.02
0.13,1.58,309.06,0.23,0.07,0.23,-0.55,0.02,158.07,0.41
0.39,1.74,151.94,0.25,0.08,0.14,-6.84,0,125.98,0.91
0.01,1.92,277.48,0.21,0.75,0.32,-8.26,0,89.57,0.49
0.46,1.59,190.57,0.34,0.08,0.02,-6.63,0.04,113.86,0.62
0.62,1.67,400.57,0.94,0.26,0.22,-3.01,0.1,186.01,0.26
0.23,1.6,243.21,0.42,0.23,0.12,-7.82,0,86.46,0.22
0.01,1.48,343.05,0.3,0.26,-0.28,-11.2,0.08,119.53,0.37
0.1,1.5,198.99,0.52,0.05,0.27,-4.02,0.2,107.52,0.71
0,1.5,341.17,0.23,0,0.17,-5.49,0.08,119.3,0.97
0.07,1.46,355.35,0.82,0.43,0.44,-8.76,0.11,139.75,0.83
0.06,1.67,239.18,0.71,0.16,-0.21,-8.32,0.01,154.42,0.98
0.01,1.63,298.9,0.92,0.18,0.24,-0.36,0.02,126.08,0.97
1.35,1.23,219.75,0.73,0.16,0.07,-6.81,0.37,140.4,0.39
0.32,1.36,203.87,0.74,0.22,-0.02,-5.06,0.17,107.92,0.54
0.41,1.59,197.95,0.85,0.07,0.21,-11.63,0.07,120.97,0.45
0.02,1.42,224.88,0.4,0.29,-0.01,-9.9,0.02,104.92,0.86
0.58,1.67,156.6,0.94,0.02,0.1,-11.55,0.02,110.31,0.45
0.33,1.77,254.95,0.33,0.05,0,-2,0.07,111.98,0.4
0.02,1.83,191.82,0.28,0.24,0.24,-9.9,0.22,84.88,0.23
0.04,1.56,182.95,0.5,0.12,0.29,-6.82,0.05,124.75,0.96
0.04,1.76,245.79,0.53,0.28,0.03,-3.96,0.04,96.35,0.18
0.1,1.47,222.32,0.82,0.04,0.35,-9.61,0.01,123.41,0.32
0.29,1.73,235.96,0.77,0.03,0.27,-7.42,0.05,115.14,0.67
0.02,1.47,152.45,0.53,0.14,0.03,-8.79,0.02,145.33,0.83
0.04,1.55,329.25,0.84,0.07,0.31,-4.11,0.02,196.48,0.75
0.05,1.68,213.68,0.83,0.13,0.28,-5.44,0.1,140.24,0.59
0.04,1.57,219.88,0.47,0.03,0.35,-4.87,0.13,139.5,0.71
0.06,1.5,122.75,0.82,0.04,0.33,-6.13,0.11,133.45,0.36
0.18,1.04,295.45,0.59,0,0.6,-6.51,0.32,113.14,0.48
0.51,1.47,149.55,0.9,0.06,0.25,-6.51,0.14,125.85,0.07
0.25,1.68,109.96,0.57,0.16,-0.1,-4.74,0,127.55,0.78
0.48,1.26,222.98,0.68,0.13,0.04,-10.62,0.09,127.74,0.89
0.14,1.72,172.17,0.75,0.18,0.56,-7.11,0.32,130.75,0.89
0.3,1.42,105.73,0.94,0.01,0.16,-8.81,0.1,90.42,0.65
0.02,1.83,305.73,0.39,0.2,0.11,-6.45,0,71.76,0.91
0.05,1.49,318.31,0.93,0.06,-0.05,-4.51,0.06,127.28,0.26
0.47,1.43,322.97,0.84,0,0.33,-6.49,0.01,140.71,0.34
0.18,1.65,244.09,0.94,0.04,0.5,-6.32,0.01,132.3,0.4
0.41,1.52,193.58,0.9,0.09,0.32,-7.95,0.3,65.18,0.16
0.15,1.65,325.82,0.91,0.5,0.21,-8.06,0.08,126.56,0.3
0.01,1.58,271.45,0.82,0.02,0,-10.31,0.2,96.47,0.19
0.09,1.61,237.86,0.97,0.43,0.11,-10.71,0.06,158.69,0.75
0.35,1.52,236.98,0.62,0.29,0.38,-0.73,0.19,110.03,0.4
0.11,1.37,388.03,0.73,0.38,0.08,-7.39,0.18,130.24,0.05
0.1,1.41,398.86,0.6,0.11,0.15,-8.76,0.09,100.61,0.54
0.19,1.34,213.69,0.46,0.09,0.45,-5.91,0.03,127.02,0.89
0.14,1.43,134.25,0.92,0.21,0.32,-4.88,0.16,105.81,0.99
0.05,1.62,287.31,0.82,0.38,0,-6.92,0.08,94.76,0.28
0.19,1.43,134.34,0.6,0.11,0.07,-5.01,0.16,102.11,0.83
0.31,1.52,337.37,0.47,0.02,0.28,-5.14,0.16,98.58,0.98
0.1,1.56,228.76,0.55,0.01,-0.03,-11.23,0.06,161.68,0.57
0.13,1.25,246,0.56,0.02,0.19,-7.06,0.05,133.93,0.92
0.01,1.63,399.16,0.35,0.17,0.14,-5.4,0.04,115.97,0.09
0.09,1.63,259.35,0.21,0.03,0.02,-5.31,0.19,138.5,0.3
0.28,1.3,328.97,0.58,0.16,-0.07,-11.02,0.18,162.6,0.05
0.07,1.54,154.14,0.47,0.26,0.21,-13.21,0.04,142.92,0.92
0.48,1.62,170.21,0.51,0.45,-0.07,-5.18,0.03,137.43,0.4
0.18,1.64,283.67,0.54,0.02,0.11,-9.8,0.21,104.47,0.49
0.11,1.51,197.06,0.79,0.7,0.21,-5.49,0.05,147.42,0.03
0.01,1.41,181.38,0.49,0.48,0.31,-1.91,0,112.98,0.59
0.2,1.57,358.02,0.44,0.05,0.4,-11.67,0.03,144.39,0.17
0.04,1.76,305.34,0.43,0.07,0.18,-4.21,0.28,132.4,0.84
0.78,1.56,311.47,0.79,0.24,0.22,-6.38,0.16,107.5,0.23
0.2,1.53,373.91,0.83,0.15,0.3,-2.39,0.06,145.35,0.23
0.12,1.69,274.95,0.27,0.23,0.11,-5.05,0.06,116.09,0.45
0.02,1.53,142.59,0.71,0.43,0.36,-11.71,0.06,138.19,0.46
0.06,1.81,361.18,0.77,0.33,0.3,-3.74,0.16,118.11,0.26
0.26,1.58,-11.64,0.89,0.28,0.12,-7.79,0.03,111.74,0.28
0.41,1.63,85.38,0.61,0.26,-0.25,-6.69,0.03,150.45,0.9
0.22,1.71,239.88,0.53,0.12,0.14,-2.38,0.02,132.9,0.19
0.27,1.61,138.43,0.63,0.07,0.09,-4.27,0.12,107.44,0.83
0.68,1.45,283.59,0.24,0.36,0.53,-10.83,0.26,127.36,0.06
0.02,1.88,484.56,0.42,0.04,0.06,-5.48,0.04,146.8,0.88
0.17,1.64,320.88,0.4,0.46,-0.05,-5.38,0.04,153.65,0.98
0.04,1.43,219.39,0.3,0.13,0.05,-5.07,0.41,98.67,0.45
0.12,1.69,84.46,0.41,0.07,0.4,-7.14,0.14,115.57,0.87
0.07,1.16,267.65,0.36,0.11,0.32,-3.65,0.03,109.47,0.89
0.35,1.62,282.04,0.68,0.09,0.38,-6.08,0.02,109.94,0.68
0.36,1.77,371.43,0.92,0.05,0.2,-5.89,0.16,133.8,0.03
0.21,1.52,269.52,0.65,0.06,0.31,-8.06,0.1,158.53,0.16
0.47,1.81,267.68,0.31,0.55,0.02,-2.48,0.02,163.6,0.23
0.07,1.45,208.71,0.22,0.04,0.24,-2.92,0.2,96.83,0.69
0.22,1.77,214.94,0.21,0.02,0.33,-9.34,0.2,130.06,0.99
0.05,1.66,406.35,0.8,0,0.29,-2.57,0,81.19,0.36
0.05,1.92,49.69,0.28,0.77,0.12,-15,0.02,112.59,0.39
0.07,1.51,173.73,0.6,0.21,0.03,-8.21,0.04,130.32,0.52
0,1.7,133.43,0.48,0.28,0.33,-6.34,0.06,110.37,0.9
0.04,1.76,224.41,0.32,0.27,0.38,-4.42,0.07,135.65,0.55
0.09,1.59,169.82,0.99,0.16,0.38,-2.96,0.05,148.72,0.65
0.53,1.61,394.19,0.44,0.24,0.2,-5.75,0.04,104.74,0
0.04,1.63,326.81,0.25,0.4,0.3,-8.56,0.24,128.14,0.12
0.27,1.64,226.67,0.25,0.19,0.05,-6.27,0.18,127.86,0.85
0.15,1.45,211.53,0.56,0.2,0.19,-5.12,0.04,109.82,0.8
0.1,1.65,279.06,0.46,0.04,-0.02,-3.55,0.02,99.16,0.95
0.06,1.16,270.28,1,0.41,0.25,-9.44,0.06,116.2,0.77
0.23,1.44,317.22,0.39,0.07,0.13,-8.71,0.07,95.59,0.59
0.02,1.58,333.64,0.57,0.43,0.18,-3.84,0.14,108.34,0.78
0.16,1.52,274.74,0.57,0.03,0.44,-5.54,0.04,107.11,0.09
0.36,1.48,331.18,0.28,0.01,0.31,-6.78,0.14,122.46,0.98
0.34,1.49,266.24,0.47,0.29,-0.04,-9.52,0.08,91.99,0.95
0.24,1.77,328.2,0.73,0,0.24,-6.96,0.23,103.51,0.27
0.1,1.63,220.6,0.98,0.28,0.31,-10.37,0.13,148.64,0.46
0.08,1.65,260.51,0.86,0.45,0.03,-6.95,0.15,130.92,0.53
0.1,1.36,204.48,0.77,0.48,0.25,-6.2,0.1,72.26,0.52
0.05,1.45,213.82,0.43,0.05,0.08,-9.86,0.08,93.01,0.62
0.16,1.62,301.75,0.23,0.16,0.03,-8.8,0.08,101.38,0.1
0.06,1.63,272.23,0.3,0.08,0.14,-8.22,0.06,75.38,0.82
0.21,1.72,300.84,0.8,0.19,0.35,-6.82,0.05,115.45,0.9
0.41,1.55,307.68,0.54,0.34,0.43,-4.06,0.02,150.26,0.95
0.29,1.65,198.94,0.44,0.13,0.58,-10.17,0.34,149.14,0.8
0.19,1.45,306.87,0.87,0.59,0.18,-10.23,0.03,109.5,0.24
0.06,1.75,277.43,0.55,0.16,0.28,-12.08,0.03,175.13,0.47
0.02,1.84,160.97,0.55,0.38,0.47,-3.26,0.07,83.34,0.61
0.17,1.51,256.53,0.78,0.8,-0.07,-3.85,0.06,158.88,0.08
0.25,1.66,296.35,0.64,0.09,0.1,-9.5,0.03,25.67,0.8
0.2,1.44,298.18,0.72,0.5,0.18,-5.13,0.05,130.02,0.87
0.02,1.67,286.11,0.5,0.15,0.49,-10.89,0.19,95.72,0.49
0.07,1.49,358.25,0.76,0.42,0.36,-5.53,0.03,99.41,0.24
0.28,1.58,407.22,0.74,0.14,0.11,-8.26,0.21,129.23,0.47
0.26,1.58,415.39,0.88,0.07,0.34,-10.04,0.13,66.86,0.1
0.11,1.78,246.79,0.94,0.21,0.35,-7.92,0.1,103.87,0.17
0.35,1.73,297.19,0.38,0.03,0.08,-5.66,0.09,69.23,0.73
0.23,1.53,246.58,0.62,0.17,0.16,-2.9,0,125.53,0.7
0.01,1.56,187.75,0.96,0.09,-0.07,-4.67,0.02,190.07,0.55
0.13,1.52,303.49,0.98,0.2,0.09,-0.43,0.21,116.89,0.96
0.02,1.44,225.18,0.82,0.02,0.25,-10.37,0.03,67.51,0.97
0.01,1.56,227.93,0.24,0.13,0.32,-7.02,0.06,185.68,0.19
0.18,1.27,253.01,0.45,0.07,0.04,-5.86,0.07,62.99,0.32
0.34,1.4,247.57,0.99,0.18,0.14,-7.64,0.01,132.53,0.53
0.2,1.52,159.13,0.49,0.24,0.09,-7.48,0.35,85.25,0.4
0.16,1.72,260.5,0.96,0.69,-0.1,-5.97,0.09,145.61,0.46
0.06,1.54,326.16,0.82,0.24,0.24,-7.45,0.01,117.97,0.48
0.06,1.46,292.5,0.63,0.16,0.19,-15.62,0.04,145.89,0.14
0.37,1.54,301.66,0.52,0.15,0.08,-7.75,0.06,118.98,0.54
0.22,1.78,336.3,0.44,0.2,0.26,-9.52,0.03,147.63,0.53
0.24,1.43,175.62,0.73,0.04,0.27,-8.53,0.06,130.07,0.7
0.71,1.56,257.39,0.37,0.18,0.07,-2.51,0.06,162.25,0.51
0.21,1.53,202.77,0.24,0.12,0.13,-9.89,0.05,137.18,0.66
0.28,1.81,338.15,0.26,0.1,0.24,-3.48,0.11,64.89,0.05
0.64,1.81,341.14,0.59,0.06,0.2,-11.02,0.09,143.09,0.61
0.15,1.52,305.58,0.5,0.03,-0.2,-8.59,0.01,74.17,0.08
0.15,1.51,176.32,0.52,0.2,0.31,-2.79,0.11,163.15,0.1
0.07,1.38,255.51,0.29,0.27,-0.06,-11.63,0.03,91.4,0.58
0.07,1.9,312.33,0.48,0.13,0.14,-5.28,0.03,116.45,1
0.24,1.45,307.22,0.66,0.12,0.27,-8.26,0.25,104.59,0.73
0.71,1.76,194.22,0.89,0.13,0.27,-3.26,0.08,99.96,0.93
0.06,1.71,318.3,0.97,0.29,0.18,-4.27,0.09,127.96,0.86
0.09,1.39,322.97,0.51,0.23,0.17,-11.39,0.06,93.54,0.87
0.62,1.47,423.66,0.67,0.1,0.45,-6.77,0.07,118.91,0.44
0.11,1.67,343.9,0.77,0.06,0.19,-3.74,0.04,124.95,0.25
0.21,1.52,311.34,0.9,0.54,0.44,-9.73,0.05,112.57,0.41
0.41,1.38,333.25,0.55,0,0.08,-6,0,152.07,0.49
0.12,1.35,294.07,0.69,1.57,-0.22,-9.71,0.08,94.06,0.56
0.1,1.57,189.68,0.53,0.59,0.26,-6.04,0.11,128.65,0.27
0.25,1.36,190.32,0.29,0.06,0.24,-7.05,0.01,105.89,0.75
0.21,1.37,308.27,0.32,0.02,0.19,-5.75,0.02,105.6,0.73
0.23,1.67,150.88,0.59,0.11,0.12,-8.64,0.18,149.1,0.4
0.22,1.53,270.89,0.79,0.24,0.13,-4.14,0.08,109.34,0
0.36,1.71,130.94,0.57,0.04,0,-14.19,0.02,162.31,0.51
0.36,1.32,264.85,0.79,0.17,0.22,-5.89,0.08,129.5,0.19
0.48,1.23,277.09,0.81,0.4,0.3,-1.45,0.01,116.04,0.58
0.07,1.52,203.2,0.38,0.19,0.27,-8.52,0.04,110.59,0.43
0.18,1.37,274.67,0.78,0.19,0.45,-3.63,0.19,112.72,0.95
0.21,1.72,328.99,0.66,0.18,0.17,-6.4,0,147.45,0.38
0.03,1.75,255.35,0.23,0.13,0.21,-6.03,0.03,132.52,0.46
0.04,1.74,97.19,0.41,0.43,0.35,-5.36,0.18,85.06,0.83
0.34,1.56,366.15,0.69,0.03,0.25,-11.53,0.22,125.08,0.5
0.13,1.53,277.32,0.32,0.92,0.27,-5.81,0.04,98.98,0.97
0.04,1.33,211.94,0.47,0.04,0.07,-6.61,0.14,154.03,0.2
0.48,1.48,106.1,0.64,0.03,0.23,-6.29,0.19,119.87,0.79
0.7,1.54,278.39,0.24,0.1,0.09,-10.01,0.11,159.25,0.14
0.13,1.34,128.95,0.98,0.22,0.05,-5.01,0,115.07,0.39
0.04,1.65,249.68,0.84,0.01,0.15,-13.02,0,134.66,0.68
0.13,1.41,233.81,0.37,0.07,0.26,-6.59,0.19,127.01,0.72
0.04,1.49,203.92,0.26,0.1,-0.01,-2.43,0.13,113.39,0.77
0.2,1.13,222.78,0.68,0.13,0.23,-9.62,0.05,124.41,0.48
0.01,1.74,442.58,0.59,0.59,0.49,-9.76,0.03,170.52,0.36
0.35,1.57,330.2,0.52,0.19,0.31,-8.64,0.06,81.4,0.26
0.49,1.57,380.73,0.59,0.11,0.02,-3.88,0.19,142.65,0.93
0.35,1.44,160.2,0.26,0.12,0.44,-9.71,0.11,113,0.34
0.24,1.55,354.22,0.26,0.24,0.26,-5.89,0.04,110.83,0.52
0.08,1.86,322.53,0.47,0.56,0.07,-6.98,0.07,82.93,0.03
0.05,1.54,301.86,0.78,0.66,-0.03,-7.6,0.08,143.23,0.7
0.48,1.54,156.78,0.44,0.05,0.07,-10.21,0.01,103.74,0.78
0,1.62,313.68,0.44,0.01,0.26,-6.97,0.24,94.61,0.12
0.14,1.41,211.38,0.74,0.29,0.29,-10.27,0.13,119.53,0.45
0.68,1.56,427.81,0.56,0.27,-0.16,-6.43,0.2,138.88,0.15
0.53,1.74,268.15,0.93,0.37,0.32,-3.28,0.02,139.21,0.98
0.2,1.16,342.36,0.98,0.09,0.22,-2.71,0.14,131.71,0.73
0.58,1.49,225.73,0.6,0.19,0.21,-4.1,0.43,108.97,0.33
0.3,1.43,305.89,0.63,0.08,0.24,-4.59,0.1,102.55,0.62
0.15,1.62,328.19,0.38,0.13,0.36,-3.86,0.04,173.27,0.01
0.14,1.39,121.45,0.94,0.11,0.29,-4.38,0.06,47.18,0.91
0.05,1.62,417.19,0.28,0.03,-0.12,-6.96,0.26,183.13,0.69
0.28,1.49,195.56,0.88,0,0,-1.79,0.01,121.08,0.05
0.02,1.57,186.92,0.2,0.02,0.18,-8.63,0.01,78.95,0.95
0.09,1.26,-27.96,0.91,0.11,0.14,-7.09,0.19,123.87,0.03
0.4,1.54,339.91,0.26,0,0.23,-5.44,0.12,131.11,0.61
0.26,1.5,160.42,0.5,0.04,0.52,-10.86,0.16,121.41,0.37
0.17,1.37,313.85,0.75,0.01,0.22,-4.95,0.12,137.67,0.69
0.44,1.47,178.93,0.76,0.01,0.23,-2.6,0.13,116.17,0.3
0.01,1.96,160.14,0.75,0.23,0.23,-3.69,0.05,113.92,0.28
0.08,1.5,339.29,0.52,0.32,0.13,-6.8,0.09,134.81,0.26
0.21,1.59,248.64,0.52,0.07,0.29,-8.63,0.04,126.23,0.99
0.05,1.53,298.74,0.49,0.16,0.04,-12,0.04,152.56,0.7
0.06,1.79,370.86,0.28,0.01,0.07,-0.38,0,104.89,0.39
0.11,1.39,210.7,0.35,0.31,0.18,-3.59,0.01,113.3,0.72
0.2,1.83,152.18,0.41,0.01,0.15,-9.13,0.04,118.66,0.96
0.01,1.8,206.57,0.22,0.72,0.4,-9.15,0.09,99.52,0.74
0.87,1.6,384.76,0.33,0.11,0.39,-5.71,0.17,126.65,0.22
0.05,1.81,69.21,0.4,0.03,0.13,-7.29,0.1,144.51,0.34
0.02,1.22,179.75,0.28,0.26,0.34,-5.6,0.01,84.25,0.73
0.05,1.6,296.13,0.64,1.12,-0.03,-6.39,0.09,130.74,0.03
0.17,1.64,206.71,0.67,0.1,0.17,-9.18,0.16,108.76,0.18
1.02,1.47,279.76,0.28,0.03,0.38,-10.5,0.08,76.58,0.5
0.12,1.5,152.81,0.61,0.18,0.27,-9.72,0,108.69,0.96
0.39,1.58,162.6,0.27,0.5,0,-8.81,0.07,69.62,0.23
1.01,1.63,169.57,0.27,0.06,0.21,-6.81,0.02,129.96,0
0.04,1.59,280.58,0.89,0.18,-0.05,-9.61,0.03,135.49,0.91
0.93,1.34,154.06,0.99,0,0.27,-4.7,0.15,141.56,0.67
0.03,1.65,210.22,0.6,0.84,0.25,-11.57,0.02,138.87,0.07
0.18,1.53,223.33,0.96,0.04,0.17,-3.11,0.06,82.74,0.21
0.23,1.23,296.73,0.88,0.21,0.31,-11.47,0.23,99.56,0.85
0.09,1.67,296.23,0.87,0.19,0.04,-6.74,0.05,102.37,0.75
0.01,1.63,302.01,0.49,0.29,0.16,-11.06,0.01,119.1,0.41
0.17,1.65,81.37,0.73,0.09,0.24,-8.34,0.18,139.69,0.41
0.13,1.61,221.68,0.21,0.59,0.14,-5.75,0.26,122.76,0.88
0.09,1.8,209.7,0.65,0.25,-0.06,-4.74,0.08,110.99,0.14
0.26,1.46,139.3,0.57,0.2,0.07,-6.55,0.09,120.32,0.72
0.45,1.53,377.04,0.77,0.22,0.37,-6.76,0.01,100.41,0.89
0.28,1.4,251.96,0.39,0.05,0.21,-9.89,0.03,77.24,0.73
0.13,1.62,247.68,0.34,0.13,0.09,-6.15,0.08,157.37,0.04
0.03,1.54,191.59,0.6,0.71,0.31,-6.04,0.02,95.53,0.46
0.15,1.65,175.07,0.94,0.09,0.07,-7.64,0.04,148.27,0.13
0.32,1.73,91.11,0.34,0.03,0.36,-8.68,0.03,109.61,0.95
0.11,1.86,307.3,0.85,0.75,0.04,-4.65,0.06,109.23,0.86
0.02,1.42,175.39,1,0.21,0.21,-6.98,0.01,106.81,0.88
0.09,1.75,278.81,0.62,0.45,0.37,-3.76,0,143.67,0.57
0.03,1.58,165.91,0.42,0.23,-0.03,-1.56,0.3,126.79,0.54
0.1,1.67,257.13,0.51,0.27,0.52,-7.57,0.1,70.77,0.46
0.25,1.96,289.16,0.89,0.9,0.37,-4.94,0.01,81.85,0.01
0.38,1.48,104.44,0.27,0.1,0.41,-7.42,0.17,103.44,0.43
0.07,1.52,232.92,0.79,0.14,0.34,-10.13,0.07,136.19,0.97
0.04,1.58,253.82,0.99,0.03,0.39,-11.72,0.03,124.26,0.06
0.17,1.62,179.11,0.89,0.13,0.26,-8.6,0.01,122.44,0.08
0.18,1.59,240.94,0.31,0.04,0.11,-2.77,0.05,168.67,0.44
0.07,1.55,297.87,0.29,0.08,-0.05,-0.78,0.01,137.57,0.65
0.08,1.32,127.32,0.53,0.13,0.05,-1.56,0.28,127.15,0.93
0.28,1.51,148.66,0.54,0.01,0.28,-6.55,0.01,162.71,0.82
0.17,1.6,383.29,0.31,0.15,0.18,-6.54,0.22,126.04,0.42
0.03,1.5,265.06,0.46,0.01,0.17,-7.17,0.07,78.64,0.34
0.11,1.93,195.79,0.8,0.01,0.34,-6.19,0.01,120.35,0.16
0.34,1.68,140.99,0.69,0.06,0.08,-4.42,0.08,115.77,0.01
0.15,1.72,329.39,0.36,0.07,0.22,-3.46,0.11,103.86,0.92
0.13,1.33,218.44,0.65,0.08,0.15,-10.36,0.08,134.65,0.19
0.02,1.36,272.39,0.67,0.27,0.46,-8.45,0,90.29,0.26
0,1.5,240.05,0.9,0.52,0.22,-5.67,0.03,116.86,0.83
0.07,1.3,261.28,0.93,0.03,0.34,-8.06,0.15,121.74,0.72
0.19,1.73,194.86,0.51,0.04,0.25,-7.3,0.08,146.39,0.22
0.29,1.41,91.49,0.99,0.07,0.28,-6.78,0.04,119.04,0.16
0.09,1.63,230.03,0.52,0.1,0.12,-7.5,0.05,86.77,0.86
0.09,1.66,237.98,0.44,0.37,0.18,-6.9,0.07,120.43,0.92
0.13,1.51,145.98,0.25,0.11,0.08,-5.28,0.04,127.69,0.08
0.08,1.66,312.46,0.55,0.01,0.16,-7.49,0.04,84.51,0.94
0.06,1.47,325.37,0.47,0.26,-0.03,-6.04,0.21,131.86,0.82
0.07,1.73,176.25,0.68,0.22,0.23,-5.61,0.09,101.92,0.58
0.49,1.94,132.3,0.76,0.4,0.05,-6.71,0,70.83,0.67
0.14,1.4,75.05,0.92,0.02,0.01,-4.31,0.22,95.75,0.42
0.19,1.36,205.27,0.69,0.32,0.06,-5.66,0.05,109.96,0.36
0.12,1.69,207.2,0.62,0.32,0.32,-3.89,0.03,88.29,0.02
0.06,1.58,148.49,0.8,0.06,0.22,-11.52,0.11,99.62,0.75
0.51,1.49,117.72,0.48,0.22,-0.01,-7.23,0.04,146.41,0.47
0.01,1.57,337.89,0.37,0.05,0.32,-10.37,0.28,96.48,0.26
0.02,1.52,271.27,0.45,0.04,0.04,-9.85,0.14,102.34,0.15
0.68,1.66,314.1,0.7,0.01,-0.01,-6.11,0.05,105.17,0.02
0.03,1.89,298.12,0.97,0.41,0.37,-6.57,0,190.63,0.64
0.01,1.83,147.32,0.92,0.3,0.06,-0.76,0,106.58,0.73
0.34,1.77,233.83,0.21,0.36,0.06,-4.28,0.22,70.01,0.68
0.51,1.69,203.71,0.69,0.01,0.24,-13.7,0.19,122.28,0.43
0.65,1.49,191.65,0.5,0.05,0.24,-7.31,0.2,93.3,0.19
0.31,1.74,185.45,0.52,0.2,0.35,-10.28,0.25,153.87,0.69
0.08,1.5,362.22,0.8,0.04,0.22,-6.35,0,121.98,0.34
0.11,1.76,172.67,0.64,0.18,0.19,-10.69,0.19,177.34,0.63
0.06,1.7,150.9,0.77,0.39,-0.02,-5.08,0.17,96.8,0.66
0.1,1.61,354.75,0.89,0,0.26,-3.8,0.17,143.86,0.16
0.12,1.5,271.22,0.72,0.06,0.48,-10.6,0.08,125.48,0.57
0.12,1.37,378.05,0.28,0.14,-0.03,-11.07,0.05,67.89,0.82
0.3,1.62,181.7,0.8,0.11,0.09,-10.24,0,129.19,0.25
0.12,1.33,446.35,0.71,0.2,0.56,-9.5,0.04,139.53,0.36
0.08,1.62,305.2,0.74,0.29,0.07,-10.96,0,151.35,0.44
0.04,1.6,236.77,0.37,0.39,0.06,-6.6,0.1,89.33,0.69
0.2,1.7,279.56,0.95,0.31,0.14,-9.39,0.19,111.08,0.37
0,1.61,337.92,0.79,0.02,0.15,-9.54,0.06,108.68,0.03
0.05,1.51,135.15,0.46,0.17,0.3,-8.99,0.04,56.4,0.31
0.1,1.52,220.99,0.42,0.12,0.06,-7.06,0.13,82.14,0.79
0.04,1.44,231.68,0.81,0.16,0.25,-6,0.1,109.41,0.19
0.17,1.35,274.45,0.25,0.05,0.2,-8.61,0.18,171.48,0.8
0.14,1.56,109.65,0.71,0.27,0.36,-10.79,0.1,137.61,0.63
0.19,1.61,216.09,0.43,0.14,0.4,-2.66,0.04,130.08,0.09
0.08,1.31,367.81,0.22,0.43,0.02,-9.09,0.17,139.97,0.87
0.15,1.5,234.33,0.56,0.01,-0.08,-6.79,0,109.96,0.4
0.19,1.51,206.96,0.31,0.04,0.38,-10.16,0.21,121.78,0.53
0.22,1.71,276.26,0.54,0.06,0.03,-7.6,0.13,71.01,0.77
0.23,1.32,146.66,0.49,0.08,0.14,-3.96,0.14,116.47,0.59
0.28,1.82,145.29,0.8,0.31,0.35,-9.58,0.01,116.09,0.03
0.68,1.8,469.34,0.24,0.1,0.29,-9.87,0.2,148.81,0.74
0.13,1.71,191.07,0.78,0.2,-0.15,-8.47,0.06,206.13,0.15
0.17,1.6,235.3,0.48,0.03,0.34,-6.9,0.03,132.65,0.52
0.16,1.67,391.71,0.8,0.06,0.3,-8.8,0.02,90.11,0.94
0.34,1.69,262.12,0.72,0.27,0.18,-5.78,0.05,149.93,0.96
0.2,1.38,169.27,0.22,0.27,0.31,-3.43,0.03,176.95,0.73
0.28,1.57,316.74,0.63,0.13,-0.01,-11.07,0.11,130.1,0.1
0.16,1.68,146.56,0.54,0.35,0.09,-7.67,0.04,66.74,0.48
1.04,1.49,210.76,0.52,0.07,-0.05,-8.7,0.08,49.1,0.72
0.01,1.51,332.55,0.28,0.23,0.16,-8.55,0.03,115.62,0.15
